ba_id,ba_name,lh_name,lh_id
2169cd62-09dd-4748-aea7-396a134d42e3,Psammocora contigua,weedy,404afe62-2ab8-4bd0-9156-43b7ced8bbf1
ca7fffd2-4f88-4eb8-a7c2-76f960b829e1,Psammocora digitata,generalist,19659766-1d38-4b01-adb4-5f95eeb6e421
c52c7acb-39a9-4849-8546-60b39fd3a2a8,Psammocora nierstraszi,generalist,19659766-1d38-4b01-adb4-5f95eeb6e421
c312d18f-fefc-47cb-b5be-a5814e556b12,Psammocora profundacella,generalist,19659766-1d38-4b01-adb4-5f95eeb6e421
c312d18f-fefc-47cb-b5be-a5814e556b12,Psammocora profundacella,stress-tolerant,79372230-f6d7-4a1c-b0af-2a4106a1d86f
577244a2-aa83-4721-ab0b-533a82f7a0c9,Psammocora stellata,generalist,19659766-1d38-4b01-adb4-5f95eeb6e421
5e9d2736-3afd-4c5e-bfe7-97398c50a980,Psammocoridae,generalist,19659766-1d38-4b01-adb4-5f95eeb6e421
5e9d2736-3afd-4c5e-bfe7-97398c50a980,Psammocoridae,stress-tolerant,79372230-f6d7-4a1c-b0af-2a4106a1d86f
5e9d2736-3afd-4c5e-bfe7-97398c50a980,Psammocoridae,weedy,404afe62-2ab8-4bd0-9156-43b7ced8bbf1
10240284-332a-4913-9bca-a96af8380a06,Pseudodiploria,stress-tolerant,79372230-f6d7-4a1c-b0af-2a4106a1d86f
e7f1d46b-a613-40fe-968f-8fddc7c13c98,Pseudodiploria clivosa,stress-tolerant,79372230-f6d7-4a1c-b0af-2a4106a1d86f
4b503b74-748b-4773-a788-e16a84f59f81,Pseudodiploria strigosa,stress-tolerant,79372230-f6d7-4a1c-b0af-2a4106a1d86f
1e98daa8-4101-4890-9bc8-9ca10b59125f,Rhizangiidae,stress-tolerant,79372230-f6d7-4a1c-b0af-2a4106a1d86f
316eeb46-e24d-449b-a0b7-c0c8c0b803e6,Seriatopora,weedy,404afe62-2ab8-4bd0-9156-43b7ced8bbf1
33f6866f-cc76-4125-b27d-84ac0110ba94,Siderastrea,stress-tolerant,79372230-f6d7-4a1c-b0af-2a4106a1d86f
4b404c52-42a0-4efa-a950-2824489c8deb,Siderastrea radians,stress-tolerant,79372230-f6d7-4a1c-b0af-2a4106a1d86f
4b404c52-42a0-4efa-a950-2824489c8deb,Siderastrea radians,weedy,404afe62-2ab8-4bd0-9156-43b7ced8bbf1
8aff23ec-5111-4759-b0ec-111da5057a61,Siderastrea savignyana,stress-tolerant,79372230-f6d7-4a1c-b0af-2a4106a1d86f
8c98a043-b8e4-4d55-8ad2-fbdfcf455af5,Siderastrea siderea,stress-tolerant,79372230-f6d7-4a1c-b0af-2a4106a1d86f
72aa19cc-c1db-4b20-a794-40a06041aed4,Siderastrea stellata,stress-tolerant,79372230-f6d7-4a1c-b0af-2a4106a1d86f
c85f376f-a666-4c11-bc95-03e0a9dac856,Stephanocoenia intersepta,stress-tolerant,79372230-f6d7-4a1c-b0af-2a4106a1d86f
4fddc309-01c7-4040-86b4-f80f0f0235e9,Stylocoeniella,stress-tolerant,79372230-f6d7-4a1c-b0af-2a4106a1d86f
c3ffe279-fb7b-499e-8fb8-b26403c80710,Stylophora,weedy,404afe62-2ab8-4bd0-9156-43b7ced8bbf1
d932b38e-8f39-407c-968e-b8401bb1ddc3,Stylophora pistillata,weedy,404afe62-2ab8-4bd0-9156-43b7ced8bbf1
f87eae02-9123-4931-98a0-8d635670a46b,Symphyllia,stress-tolerant,79372230-f6d7-4a1c-b0af-2a4106a1d86f
a1150e59-a8fc-4cc7-a62a-2ec9762ddfea,Synarea,weedy,404afe62-2ab8-4bd0-9156-43b7ced8bbf1
588f63cd-ffd2-4c38-8684-1208109165eb,Turbinaria-coral,competitive,3427ae0e-fe8f-4ca2-a215-04272810202c
588f63cd-ffd2-4c38-8684-1208109165eb,Turbinaria-coral,generalist,19659766-1d38-4b01-adb4-5f95eeb6e421
588f63cd-ffd2-4c38-8684-1208109165eb,Turbinaria-coral,stress-tolerant,79372230-f6d7-4a1c-b0af-2a4106a1d86f
4ec18776-1137-40cc-a62e-63c0d0e352f6,Turbinaria mesenterina,competitive,3427ae0e-fe8f-4ca2-a215-04272810202c
4ec18776-1137-40cc-a62e-63c0d0e352f6,Turbinaria mesenterina,generalist,19659766-1d38-4b01-adb4-5f95eeb6e421
1f2875e2-2d46-48ac-9fd9-85f4edac8f89,Turbinaria reniformis,generalist,19659766-1d38-4b01-adb4-5f95eeb6e421
1f2875e2-2d46-48ac-9fd9-85f4edac8f89,Turbinaria reniformis,stress-tolerant,79372230-f6d7-4a1c-b0af-2a4106a1d86f
409f9bbd-2431-4ac9-96cb-d7784217260d,Turbinaria stellulata,generalist,19659766-1d38-4b01-adb4-5f95eeb6e421
